id,reporter_id,target_id,subscription_id,type,status,created_at,resolved_at,resolution,type_clean,self_complaint,is_dupe_complaint
803,1251,786,99,wrong_credentials,resolved,2022-06-11 09:57:36,2022-08-19 22:39:31,,wrong_credentials,False,False
26,1969,705,179,owner_unresponsive,open,2022-06-11 08:29:48,,,owner_unresponsive,False,False
29,529,737,148,fraud_suspicion,resolved,2022-06-11 02:52:07,2022-06-30 15:32:05,account_banned,fraud_suspicion,False,False
250,529,971,247,subscription_inactive,resolved,2022-06-09 02:24:03,2023-07-30 22:09:10,,subscription_inactive,False,False
456,987,623,366,access_denied,resolved,2022-06-05 01:32:54,2024-02-19 14:02:32,subscriber_replaced,access_denied,False,False
693,864,1151,42,accès refusé,open,2022-05-28 10:29:09,,,access_denied,False,False
1149,1038,24,158,other,closed,2022-05-28 07:14:29,2023-11-03 22:12:26,account_banned,other,False,False
255,1479,1731,397,subscription_inactive,open,2022-05-27 05:30:24,,,subscription_inactive,False,False
565,1163,621,126,access_denied,open,2022-05-25 14:30:52,,,access_denied,False,False
1024,1908,932,210,fraud_suspicion,in_progress,2022-05-23 17:10:18,,,fraud_suspicion,False,False
1042,1778,1356,282,owner_unresponsive,escalated,2022-05-22 09:41:27,,,owner_unresponsive,False,False
153,1219,57,362,wrong_credentials,escalated,2022-05-22 04:08:41,,,wrong_credentials,False,False
1038,814,1090,138,other,open,2022-05-20 03:20:49,,,other,False,False
211,471,1286,49,accès refusé,resolved,2022-05-18 05:56:04,2023-12-10 22:47:10,no_action,access_denied,False,False
759,440,1949,126,owner_unresponsive,resolved,2022-05-17 11:32:53,2024-06-11 00:09:52,,owner_unresponsive,False,False
317,670,1447,389,billing_issue,resolved,2022-05-16 04:22:45,2022-08-22 19:24:01,,billing_issue,False,False
20,1432,716,366,access_denied,open,2022-05-15 17:54:20,,,access_denied,False,False
844,1273,260,59,fraud_suspicion,in_progress,2022-05-15 03:13:33,,,fraud_suspicion,False,False
1066,1835,958,184,other,resolved,2022-05-14 22:40:00,2024-01-08 03:39:43,refunded,other,False,False
58,439,1250,114,owner_unresponsive,resolved,2022-05-13 06:38:52,2023-10-11 23:20:36,,owner_unresponsive,False,False
362,469,1267,206,wrong_credentials,resolved,2022-05-12 22:48:21,2025-04-29 14:54:13,,wrong_credentials,False,False
780,455,1592,186,owner_unresponsive,open,2022-05-12 10:22:19,,,owner_unresponsive,False,False
8,729,21,38,owner_unresponsive,open,2022-05-10 04:21:43,,,owner_unresponsive,False,False
1103,1597,1838,33,wrong_credentials,in_progress,2022-05-09 22:38:16,,,wrong_credentials,False,False
1046,1942,1942,370,other,open,2022-05-08 04:18:53,2022-08-19 18:03:56,refunded,other,True,False
586,538,1080,380,subscription_inactive,resolved,2022-05-07 17:57:10,2025-02-09 17:50:37,subscriber_replaced,subscription_inactive,False,False
170,1458,212,247,access_denied,closed,2022-05-05 20:24:46,2025-01-23 12:04:08,owner_warned,access_denied,False,False
71,838,1333,342,other,in_progress,2022-05-05 07:22:00,,,other,False,False
957,302,1840,224,access_denied,resolved,2022-05-05 04:02:46,2025-04-01 16:36:53,owner_warned,access_denied,False,False
295,924,924,206,billing_issue,resolved,2022-05-02 14:54:19,2024-04-25 18:36:29,,billing_issue,True,False
126,936,810,285,other,closed,2022-04-30 16:25:16,2023-03-07 11:55:05,no_action,other,False,False
309,313,1256,206,accès refusé,resolved,2022-04-26 23:11:11,2023-04-01 07:23:19,,access_denied,False,False
55,894,362,305,access_denied,open,2022-04-25 16:00:47,,,access_denied,False,False
636,542,894,295,access_denied,escalated,2022-04-24 07:19:32,,,access_denied,False,False
82,1489,1919,86,billing_issue,resolved,2022-04-23 12:53:12,2023-08-31 21:16:01,,billing_issue,False,False
381,1538,1591,223,subscription_inactive,in_progress,2022-04-20 22:45:59,,,subscription_inactive,False,False
102,1194,1637,296,access_denied,in_progress,2022-04-20 22:39:01,,,access_denied,False,False
563,548,318,52,accès refusé,closed,2022-04-14 20:02:10,2024-05-26 16:26:21,owner_warned,access_denied,False,False
959,1411,1012,11,other,in_progress,2022-04-14 16:18:42,,,other,False,False
1130,945,1210,225,subscription_inactive,open,2022-04-14 09:57:28,,,subscription_inactive,False,False
353,1457,829,385,access_denied,open,2022-04-14 05:12:25,,,access_denied,False,False
334,1665,1270,369,accès refusé,open,2022-04-13 19:07:08,,,access_denied,False,False
503,1399,1862,236,other,open,2022-04-12 09:06:47,,,other,False,False
839,191,1863,53,subscription_inactive,resolved,2022-04-11 10:42:32,2024-03-01 20:15:54,refunded,subscription_inactive,False,False
880,1562,183,370,access_denied,resolved,2022-04-10 05:12:14,2025-04-05 07:27:56,refunded,access_denied,False,False
72,1204,1204,81,accès refusé,escalated,2022-04-08 15:19:15,,,access_denied,True,False
715,1653,1408,355,fraud_suspicion,in_progress,2022-04-08 01:20:21,,,fraud_suspicion,False,False
446,673,616,247,other,open,2022-04-07 18:19:46,,,other,False,False
43,1171,1957,307,billing_issue,resolved,2022-04-06 22:10:26,2025-05-01 06:42:17,no_action,billing_issue,False,False
996,555,338,261,accès refusé,open,2022-04-06 20:13:57,,,access_denied,False,False
876,1605,192,269,access_denied,in_progress,2022-04-05 20:14:45,,,access_denied,False,False
408,60,161,289,subscription_inactive,escalated,2022-04-05 08:32:32,,,subscription_inactive,False,False
378,1072,1039,56,owner_unresponsive,resolved,2022-04-03 15:05:02,2024-07-17 05:34:30,,owner_unresponsive,False,False
781,699,800,85,access_denied,escalated,2022-04-01 16:30:09,,,access_denied,False,False
83,456,102,25,accès refusé,escalated,2022-04-01 01:20:59,,,access_denied,False,False
66,1058,601,58,access_denied,resolved,2022-03-31 18:13:50,2024-06-09 02:29:07,account_banned,access_denied,False,False
454,398,1513,347,other,in_progress,2022-03-31 17:26:08,,,other,False,False
601,551,662,289,wrong_credentials,open,2022-03-30 20:30:43,,,wrong_credentials,False,False
450,221,1630,359,access_denied,in_progress,2022-03-30 18:13:36,,,access_denied,False,False
916,1039,1934,196,owner_unresponsive,open,2022-03-30 07:24:21,,,owner_unresponsive,False,False
736,10,1959,57,accès refusé,closed,2022-03-29 20:52:00,2023-08-16 05:45:54,owner_warned,access_denied,False,False
769,1441,1954,316,other,escalated,2022-03-29 09:38:18,,,other,False,False
735,635,488,158,accès refusé,in_progress,2022-03-29 03:36:01,,,access_denied,False,False
283,1488,448,203,other,resolved,2022-03-28 21:07:08,2025-04-14 17:01:14,,other,False,False
648,1346,1425,9,billing_issue,in_progress,2022-03-28 05:20:32,,,billing_issue,False,False
460,1818,443,299,owner_unresponsive,open,2022-03-27 21:33:54,2022-06-06 11:59:55,,owner_unresponsive,False,False
315,704,929,8,owner_unresponsive,open,2022-03-27 04:04:40,,,owner_unresponsive,False,False
266,49,151,217,other,in_progress,2022-03-25 15:30:05,,,other,False,False
447,1653,11,236,wrong_credentials,open,2022-03-23 16:30:14,,,wrong_credentials,False,False
772,832,1540,161,fraud_suspicion,closed,2022-03-22 19:34:39,2025-05-27 10:31:55,refunded,fraud_suspicion,False,False
375,849,767,324,billing_issue,resolved,2022-03-21 02:28:11,2023-08-02 12:01:06,,billing_issue,False,False
1043,1631,1476,231,accès refusé,open,2022-03-19 22:12:33,,,access_denied,False,False
544,1644,277,240,fraud_suspicion,open,2022-03-15 18:27:19,,,fraud_suspicion,False,False
559,1852,1594,286,subscription_inactive,resolved,2022-03-15 06:20:34,2022-04-21 14:46:21,,subscription_inactive,False,False
617,465,559,30,billing_issue,closed,2022-03-13 18:26:47,2023-10-23 04:43:48,,billing_issue,False,False
933,1889,1459,361,access_denied,open,2022-03-13 11:40:08,,,access_denied,False,False
658,1336,1342,102,accès refusé,resolved,2022-03-12 09:49:35,2024-01-28 02:50:59,no_action,access_denied,False,False
291,414,561,336,other,open,2022-03-09 08:02:20,,,other,False,False
907,1896,1103,48,owner_unresponsive,open,2022-03-09 02:37:58,,,owner_unresponsive,False,False
626,1818,1611,100,other,resolved,2022-03-08 09:16:40,2022-07-28 02:14:12,,other,False,False
508,965,1857,354,wrong_credentials,resolved,2022-03-08 05:46:29,2023-12-08 18:14:48,,wrong_credentials,False,False
798,1917,177,280,other,in_progress,2022-03-07 09:03:50,,,other,False,False
720,1504,652,99,access_denied,resolved,2022-03-06 18:45:44,2024-05-27 01:47:39,,access_denied,False,False
302,284,966,253,fraud_suspicion,open,2022-03-06 14:04:38,,,fraud_suspicion,False,False
418,1073,1461,351,subscription_inactive,open,2022-03-05 21:53:57,2024-08-14 13:35:14,refunded,subscription_inactive,False,False
427,308,400,384,fraud_suspicion,resolved,2022-03-01 23:04:54,2024-01-13 14:31:46,refunded,fraud_suspicion,False,False
493,1728,1108,342,other,in_progress,2022-03-01 15:24:46,,,other,False,False
1143,976,976,167,owner_unresponsive,closed,2022-03-01 07:22:13,2025-05-07 19:40:46,no_action,owner_unresponsive,True,False
607,555,1119,385,accès refusé,open,2022-02-28 19:37:06,,,access_denied,False,False
115,471,1090,49,accès refusé,in_progress,2022-02-25 08:23:34,,,access_denied,False,False
581,1428,512,109,subscription_inactive,resolved,2022-02-19 09:03:12,2024-06-03 02:39:43,account_banned,subscription_inactive,False,False
622,1753,916,368,other,closed,2022-02-18 21:08:00,2023-03-23 23:02:06,,other,False,False
619,271,460,216,subscription_inactive,open,2022-02-18 00:12:55,,,subscription_inactive,False,False
1027,1041,1041,375,billing_issue,in_progress,2022-02-14 04:09:32,,,billing_issue,True,False
482,523,159,372,access_denied,closed,2022-02-13 02:19:16,2024-01-14 18:49:32,,access_denied,False,False
530,999,725,20,subscription_inactive,escalated,2022-02-10 11:47:48,,,subscription_inactive,False,False
39,628,774,263,access_denied,closed,2022-02-10 03:59:15,2024-03-31 01:24:30,,access_denied,False,False
506,815,1474,108,wrong_credentials,resolved,2022-02-08 00:33:54,2022-02-20 16:04:39,refunded,wrong_credentials,False,False
596,67,600,15,access_denied,escalated,2022-02-06 16:29:06,,,access_denied,False,False
314,898,1742,369,wrong_credentials,escalated,2022-02-06 06:39:20,,,wrong_credentials,False,False
373,1940,438,372,fraud_suspicion,in_progress,2022-02-05 20:23:18,,,fraud_suspicion,False,False
1169,1639,1639,450,wrong_credentials,resolved,2022-02-03 09:11:19,2023-12-16 12:10:47,refunded,wrong_credentials,True,False
1007,1479,381,156,access_denied,resolved,2022-02-01 06:57:21,2024-10-22 20:08:51,subscriber_replaced,access_denied,False,False
391,1981,722,100,subscription_inactive,open,2022-01-30 06:20:47,,,subscription_inactive,False,False
597,946,789,316,access_denied,closed,2022-01-29 22:05:47,2025-03-23 11:12:33,refunded,access_denied,False,False
1193,741,865,388,subscription_inactive,resolved,2022-01-28 17:44:30,2022-02-08 19:28:53,,subscription_inactive,False,False
217,1809,1285,149,billing_issue,resolved,2022-01-27 01:26:34,2022-06-15 12:30:58,owner_warned,billing_issue,False,False
789,578,459,193,accès refusé,resolved,2022-01-26 04:20:29,2022-02-09 12:47:15,account_banned,access_denied,False,False
680,49,289,217,fraud_suspicion,resolved,2022-01-24 22:14:50,2022-10-20 22:17:10,,fraud_suspicion,False,False
38,1258,50,199,accès refusé,open,2022-01-24 17:06:10,,,access_denied,False,False
146,1097,627,86,accès refusé,open,2022-01-22 18:26:21,,,access_denied,False,False
571,1631,821,59,subscription_inactive,open,2022-01-20 07:26:05,,,subscription_inactive,False,False
180,1535,1930,398,access_denied,in_progress,2022-01-14 04:48:35,,,access_denied,False,False
689,753,1531,141,billing_issue,in_progress,2022-01-13 14:52:10,,,billing_issue,False,False
677,1976,200,164,fraud_suspicion,closed,2022-01-12 16:30:18,2022-11-08 07:09:28,account_banned,fraud_suspicion,False,False
260,1169,1781,412,subscription_inactive,open,2022-01-07 13:39:01,,,subscription_inactive,False,False
440,543,1457,276,owner_unresponsive,escalated,2022-01-06 18:31:45,,,owner_unresponsive,False,False
999,1503,1629,202,wrong_credentials,closed,2022-01-05 16:03:11,2024-02-10 23:17:38,refunded,wrong_credentials,False,False
422,368,714,382,other,escalated,2022-01-05 09:02:07,,,other,False,False
1167,116,1227,43,access_denied,resolved,2022-01-04 03:16:25,2022-03-22 13:34:43,,access_denied,False,False
1105,1131,1168,249,subscription_inactive,open,2022-01-03 00:20:43,,,subscription_inactive,False,False
346,1417,1579,194,billing_issue,resolved,2022-01-02 06:55:10,2022-10-11 11:35:05,no_action,billing_issue,False,False
750,615,700,51,other,closed,2022-01-01 09:55:44,2022-02-26 10:01:34,,other,False,False
809,1027,1529,134,access_denied,resolved,2021-12-31 20:24:29,2024-12-23 02:59:31,,access_denied,False,False
1053,840,1012,344,access_denied,open,2021-12-31 15:30:10,,,access_denied,False,False
208,555,601,334,wrong_credentials,open,2021-12-30 04:23:27,,,wrong_credentials,False,False
352,1222,1971,40,accès refusé,resolved,2021-12-30 02:50:08,2023-01-10 00:22:34,owner_warned,access_denied,False,False
215,1328,190,26,billing_issue,open,2021-12-29 00:26:28,,,billing_issue,False,False
398,65,1169,192,billing_issue,open,2021-12-27 03:33:04,,,billing_issue,False,False
252,1046,1137,31,access_denied,escalated,2021-12-26 05:39:27,,,access_denied,False,False
531,669,893,140,fraud_suspicion,open,2021-12-26 03:58:44,,,fraud_suspicion,False,False
767,1979,371,67,fraud_suspicion,resolved,2021-12-24 08:24:07,2022-02-21 05:30:26,owner_warned,fraud_suspicion,False,False
227,1882,1759,278,fraud_suspicion,escalated,2021-12-21 00:06:12,,,fraud_suspicion,False,False
1171,463,1573,78,billing_issue,in_progress,2021-12-20 11:46:43,,,billing_issue,False,False
15,144,96,366,accès refusé,resolved,2021-12-19 19:33:10,2025-05-13 20:06:35,refunded,access_denied,False,False
1146,1171,734,46,accès refusé,escalated,2021-12-19 00:21:12,,,access_denied,False,False
392,819,1047,294,wrong_credentials,resolved,2021-12-18 09:10:11,2025-04-24 18:05:26,account_banned,wrong_credentials,False,False
68,840,1938,258,subscription_inactive,in_progress,2021-12-17 01:16:07,,,subscription_inactive,False,False
706,621,1464,110,access_denied,closed,2021-12-17 00:38:46,2024-01-01 01:23:14,owner_warned,access_denied,False,False
745,1328,122,26,wrong_credentials,escalated,2021-12-16 06:42:10,,,wrong_credentials,False,False
463,751,1180,269,access_denied,open,2021-12-16 02:25:41,,,access_denied,False,False
863,1439,840,48,wrong_credentials,open,2021-12-15 21:54:26,,,wrong_credentials,False,False
259,344,1871,355,access_denied,resolved,2021-12-11 20:33:09,2025-01-04 10:53:52,owner_warned,access_denied,False,False
639,125,1120,246,fraud_suspicion,escalated,2021-12-10 04:42:25,,,fraud_suspicion,False,False
173,1379,1367,18,wrong_credentials,resolved,2021-12-09 00:09:34,2022-09-26 13:35:12,,wrong_credentials,False,False
1134,1896,1166,48,access_denied,in_progress,2021-12-08 22:47:24,,,access_denied,False,False
174,1639,463,450,subscription_inactive,closed,2021-12-07 03:36:20,2023-05-02 01:26:48,subscriber_replaced,subscription_inactive,False,False
1011,373,1426,397,accès refusé,closed,2021-12-05 20:37:03,2024-05-12 05:34:29,account_banned,access_denied,False,False
351,1045,1045,353,subscription_inactive,in_progress,2021-12-05 01:26:04,,,subscription_inactive,True,False
662,1639,1299,309,billing_issue,in_progress,2021-12-04 03:02:21,,,billing_issue,False,False
855,564,438,331,billing_issue,closed,2021-11-30 14:31:34,2023-06-15 22:09:07,account_banned,billing_issue,False,False
1179,1979,1998,67,other,open,2021-11-29 21:44:38,,,other,False,False
727,1972,1542,280,billing_issue,resolved,2021-11-29 21:05:38,2023-10-22 11:57:15,no_action,billing_issue,False,False
120,284,183,223,owner_unresponsive,open,2021-11-24 11:04:19,,,owner_unresponsive,False,False
1104,448,1483,4,wrong_credentials,open,2021-11-23 20:03:28,,,wrong_credentials,False,False
42,126,260,220,other,in_progress,2021-11-22 03:46:55,,,other,False,False
743,1041,564,375,access_denied,open,2021-11-20 03:41:08,,,access_denied,False,False
1174,1485,81,231,subscription_inactive,escalated,2021-11-16 05:36:55,,,subscription_inactive,False,False
428,399,493,194,owner_unresponsive,closed,2021-11-15 06:38:40,2024-05-27 07:19:23,subscriber_replaced,owner_unresponsive,False,False
697,830,1687,112,fraud_suspicion,resolved,2021-11-15 05:38:50,2023-12-09 21:01:49,subscriber_replaced,fraud_suspicion,False,False
429,630,600,352,billing_issue,open,2021-11-14 12:08:02,,,billing_issue,False,False
467,1046,184,31,subscription_inactive,resolved,2021-11-12 20:12:19,2022-01-07 23:08:07,,subscription_inactive,False,False
666,1128,899,156,subscription_inactive,in_progress,2021-11-08 23:18:33,,,subscription_inactive,False,False
67,652,1833,47,access_denied,open,2021-11-05 07:06:53,,,access_denied,False,False
775,1985,550,203,wrong_credentials,in_progress,2021-11-04 00:14:19,,,wrong_credentials,False,False
98,49,685,400,fraud_suspicion,open,2021-11-03 20:56:42,,,fraud_suspicion,False,False
233,171,586,165,owner_unresponsive,resolved,2021-11-02 13:39:51,2023-01-02 18:54:05,owner_warned,owner_unresponsive,False,False
1071,984,1457,166,other,resolved,2021-11-01 23:56:15,2024-03-15 13:01:03,no_action,other,False,False
620,40,396,261,fraud_suspicion,escalated,2021-11-01 04:53:54,,,fraud_suspicion,False,False
162,287,1965,219,fraud_suspicion,escalated,2021-10-31 16:46:22,,,fraud_suspicion,False,False
643,1732,1732,181,subscription_inactive,resolved,2021-10-31 08:31:40,2024-05-23 18:02:36,no_action,subscription_inactive,True,False
778,793,1673,458,wrong_credentials,escalated,2021-10-29 22:11:05,,,wrong_credentials,False,False
1133,523,367,372,accès refusé,in_progress,2021-10-29 02:22:00,,,access_denied,False,False
634,1639,903,309,fraud_suspicion,resolved,2021-10-28 09:17:24,2023-03-06 06:04:23,no_action,fraud_suspicion,False,False
336,636,944,287,billing_issue,resolved,2021-10-27 00:43:50,2022-11-10 11:14:46,refunded,billing_issue,False,False
955,1444,439,287,fraud_suspicion,resolved,2021-10-25 18:15:03,2022-03-12 07:55:25,,fraud_suspicion,False,False
1108,1257,444,283,fraud_suspicion,closed,2021-10-24 13:12:21,2024-10-15 00:40:46,account_banned,fraud_suspicion,False,False
164,676,260,255,owner_unresponsive,closed,2021-10-22 21:54:09,2023-05-31 15:46:03,account_banned,owner_unresponsive,False,False
384,1262,998,118,fraud_suspicion,resolved,2021-10-22 18:33:13,2023-01-16 20:10:06,subscriber_replaced,fraud_suspicion,False,False
413,132,1663,34,owner_unresponsive,escalated,2021-10-22 02:32:03,,,owner_unresponsive,False,False
1144,10,10,57,access_denied,in_progress,2021-10-19 02:45:16,,,access_denied,True,False
94,411,1196,400,accès refusé,open,2021-10-19 00:36:13,,,access_denied,False,False
343,79,139,379,subscription_inactive,open,2021-10-16 09:53:24,,,subscription_inactive,False,False
256,801,1309,199,access_denied,open,2021-10-11 09:15:46,,,access_denied,False,False
37,1712,1291,86,other,open,2021-10-11 07:29:35,,,other,False,False
357,1194,484,296,wrong_credentials,in_progress,2021-10-09 00:30:54,,,wrong_credentials,False,False
1126,1450,1185,185,subscription_inactive,open,2021-10-08 16:15:08,,,subscription_inactive,False,False
354,529,1998,206,fraud_suspicion,escalated,2021-10-08 12:32:57,,,fraud_suspicion,False,False
138,987,606,132,billing_issue,escalated,2021-10-08 12:12:31,,,billing_issue,False,False
481,1301,1644,385,access_denied,resolved,2021-10-08 04:30:45,2022-07-14 14:24:02,owner_warned,access_denied,False,False
773,1283,631,315,wrong_credentials,in_progress,2021-10-06 14:56:40,,,wrong_credentials,False,False
80,705,1620,388,other,open,2021-10-05 16:33:02,,,other,False,False
1050,279,1977,289,access_denied,open,2021-10-03 19:20:54,,,access_denied,False,False
1100,1983,941,38,fraud_suspicion,resolved,2021-10-03 05:31:46,2022-07-03 09:16:51,no_action,fraud_suspicion,False,False
854,1261,9,269,owner_unresponsive,open,2021-10-02 18:54:04,,,owner_unresponsive,False,False
969,1271,1204,54,fraud_suspicion,open,2021-09-30 20:55:11,,,fraud_suspicion,False,False
232,1803,913,250,access_denied,in_progress,2021-09-28 14:06:08,,,access_denied,False,False
960,621,1776,199,accès refusé,open,2021-09-28 01:55:39,,,access_denied,False,False
464,11,1349,277,fraud_suspicion,resolved,2021-09-26 23:30:01,2024-11-10 03:12:16,account_banned,fraud_suspicion,False,False
979,1599,848,128,billing_issue,resolved,2021-09-24 20:01:19,2023-12-11 14:24:09,,billing_issue,False,False
865,1135,1446,389,wrong_credentials,open,2021-09-24 16:03:37,,,wrong_credentials,False,False
45,1077,1007,14,wrong_credentials,in_progress,2021-09-23 19:31:50,,,wrong_credentials,False,False
335,1290,1352,48,access_denied,resolved,2021-09-23 15:45:38,2025-04-24 19:04:14,no_action,access_denied,False,False
348,1644,1615,240,subscription_inactive,closed,2021-09-23 07:18:42,2024-01-02 01:05:44,owner_warned,subscription_inactive,False,False
319,1375,34,257,access_denied,open,2021-09-18 06:57:47,,,access_denied,False,False
924,1705,1459,304,access_denied,in_progress,2021-09-13 12:16:18,,,access_denied,False,False
633,368,1239,382,other,in_progress,2021-09-12 14:31:36,,,other,False,False
1192,1155,1747,256,wrong_credentials,escalated,2021-09-11 16:01:26,,,wrong_credentials,False,False
203,617,871,172,accès refusé,resolved,2021-09-10 13:56:54,2024-10-12 22:29:21,no_action,access_denied,False,False
412,221,1265,314,billing_issue,open,2021-09-09 20:52:52,,,billing_issue,False,False
692,1258,1248,199,other,closed,2021-09-09 12:03:53,2023-06-28 12:48:20,,other,False,False
218,126,1478,220,access_denied,resolved,2021-09-07 21:55:59,2022-03-29 13:56:12,subscriber_replaced,access_denied,False,False
866,414,859,336,fraud_suspicion,open,2021-09-07 20:37:27,,,fraud_suspicion,False,False
516,1181,1559,37,billing_issue,resolved,2021-09-07 18:28:05,2024-09-24 19:11:34,owner_warned,billing_issue,False,False
906,687,397,6,wrong_credentials,open,2021-09-07 16:45:57,,,wrong_credentials,False,False
939,432,131,351,access_denied,open,2021-09-07 00:50:08,,,access_denied,False,False
155,91,588,115,fraud_suspicion,open,2021-09-05 20:05:56,,,fraud_suspicion,False,False
53,365,1824,61,subscription_inactive,resolved,2021-09-04 04:20:54,2024-03-10 07:13:56,refunded,subscription_inactive,False,False
791,584,1377,356,subscription_inactive,closed,2021-09-02 21:41:06,2023-05-07 11:51:41,,subscription_inactive,False,False
41,750,523,399,other,resolved,2021-09-02 19:10:18,2024-07-09 00:18:46,owner_warned,other,False,False
1059,74,846,287,billing_issue,escalated,2021-09-02 15:20:31,,,billing_issue,False,False
574,1349,1706,224,subscription_inactive,resolved,2021-09-01 08:32:00,2024-08-18 03:19:11,,subscription_inactive,False,False
417,1346,343,9,access_denied,escalated,2021-08-31 19:41:10,,,access_denied,False,False
228,1804,1231,45,accès refusé,open,2021-08-31 08:58:33,,,access_denied,False,False
111,811,1624,235,billing_issue,open,2021-08-29 21:19:32,,,billing_issue,False,False
1081,1470,257,212,access_denied,open,2021-08-29 20:30:59,,,access_denied,False,False
484,327,1403,289,wrong_credentials,in_progress,2021-08-29 10:38:01,,,wrong_credentials,False,False
849,298,1985,321,owner_unresponsive,in_progress,2021-08-29 08:38:58,,,owner_unresponsive,False,False
485,411,412,400,wrong_credentials,resolved,2021-08-26 07:38:33,2024-02-24 17:37:50,account_banned,wrong_credentials,False,False
473,1406,1729,381,access_denied,resolved,2021-08-23 07:25:54,2022-12-07 00:05:53,,access_denied,False,False
459,1221,1351,185,other,resolved,2021-08-23 02:22:57,2022-06-08 23:21:51,refunded,other,False,False
441,1479,67,397,wrong_credentials,open,2021-08-18 17:15:14,,,wrong_credentials,False,False
271,1804,500,45,wrong_credentials,open,2021-08-15 10:51:18,,,wrong_credentials,False,False
498,742,601,157,access_denied,open,2021-08-13 14:44:03,,,access_denied,False,False
458,1733,482,29,other,open,2021-08-12 15:09:07,,,other,False,False
367,471,1251,49,owner_unresponsive,closed,2021-08-11 23:46:04,2022-01-21 01:41:00,,owner_unresponsive,False,False
279,578,174,193,subscription_inactive,escalated,2021-08-11 16:09:00,,,subscription_inactive,False,False
535,65,1998,355,access_denied,open,2021-08-11 14:12:14,,,access_denied,False,False
723,1719,1511,259,wrong_credentials,closed,2021-08-11 02:12:06,2025-02-14 09:16:41,subscriber_replaced,wrong_credentials,False,False
1162,840,1998,258,other,resolved,2021-08-06 08:43:53,2021-07-09 08:43:53,owner_warned,other,False,False
606,542,1369,295,fraud_suspicion,open,2021-08-05 09:28:34,,,fraud_suspicion,False,False
1188,1303,60,296,subscription_inactive,in_progress,2021-08-05 08:49:21,,,subscription_inactive,False,False
1123,1428,235,348,other,escalated,2021-08-03 20:57:41,,,other,False,False
726,1399,242,72,billing_issue,escalated,2021-08-01 20:05:07,,,billing_issue,False,False
121,1370,145,204,owner_unresponsive,open,2021-07-30 22:21:36,,,owner_unresponsive,False,False
368,1406,756,381,billing_issue,in_progress,2021-07-30 08:52:50,,,billing_issue,False,False
257,1917,279,280,fraud_suspicion,open,2021-07-30 06:33:22,,,fraud_suspicion,False,False
604,1052,1891,184,access_denied,closed,2021-07-29 10:03:48,2025-03-16 15:31:44,no_action,access_denied,False,False
12,199,1278,358,wrong_credentials,open,2021-07-29 04:10:18,,,wrong_credentials,False,False
1141,1397,1537,78,access_denied,resolved,2021-07-24 19:49:20,2021-12-02 21:37:30,owner_warned,access_denied,False,False
132,1818,1198,161,access_denied,closed,2021-07-24 03:56:34,2025-05-01 22:53:19,subscriber_replaced,access_denied,False,False
177,531,1397,81,fraud_suspicion,closed,2021-07-24 00:38:35,2023-10-01 14:16:11,refunded,fraud_suspicion,False,False
834,307,1767,147,wrong_credentials,resolved,2021-07-23 19:47:45,2023-08-24 16:39:08,no_action,wrong_credentials,False,False
570,1976,84,164,access_denied,open,2021-07-20 20:16:50,2025-05-11 18:19:10,,access_denied,False,False
1006,635,1373,193,access_denied,resolved,2021-07-20 08:18:15,2022-11-06 05:14:09,,access_denied,False,False
670,684,157,345,subscription_inactive,open,2021-07-17 11:39:48,,,subscription_inactive,False,False
435,964,286,277,fraud_suspicion,closed,2021-07-17 07:43:46,2023-04-15 01:25:57,subscriber_replaced,fraud_suspicion,False,False
455,1533,288,324,wrong_credentials,in_progress,2021-07-16 15:25:24,,,wrong_credentials,False,False
587,1419,1252,319,access_denied,resolved,2021-07-16 04:33:26,2021-07-16 07:35:24,,access_denied,False,False
889,1068,608,366,billing_issue,in_progress,2021-07-15 23:52:23,,,billing_issue,False,False
1197,622,1720,235,other,open,2021-07-14 19:07:05,,,other,False,False
512,1533,54,324,billing_issue,in_progress,2021-07-14 18:53:14,,,billing_issue,False,False
588,371,455,396,other,open,2021-07-13 06:25:05,,,other,False,False
529,1053,1644,302,billing_issue,in_progress,2021-07-11 09:26:38,,,billing_issue,False,False
178,529,1130,206,owner_unresponsive,escalated,2021-07-10 02:10:53,,,owner_unresponsive,False,False
1061,1976,1409,164,access_denied,in_progress,2021-07-09 21:25:37,,,access_denied,False,False
837,678,145,272,access_denied,open,2021-07-09 14:31:49,,,access_denied,False,False
28,897,359,154,other,escalated,2021-07-09 01:41:28,,,other,False,False
820,1329,633,22,access_denied,open,2021-07-08 07:00:23,,,access_denied,False,False
224,1288,1920,485,access_denied,open,2021-07-07 10:39:07,,,access_denied,False,False
551,1654,299,205,access_denied,resolved,2021-07-04 06:53:09,2021-10-09 13:22:04,subscriber_replaced,access_denied,False,False
786,1316,1939,18,wrong_credentials,escalated,2021-06-30 08:03:40,,,wrong_credentials,False,False
598,1625,115,53,access_denied,open,2021-06-29 20:46:46,,,access_denied,False,False
32,1734,1728,193,other,escalated,2021-06-29 01:10:34,,,other,False,False
214,1145,146,369,access_denied,resolved,2021-06-23 06:59:24,2021-12-17 01:57:07,owner_warned,access_denied,False,False
995,1933,728,60,wrong_credentials,resolved,2021-06-22 21:01:00,2021-12-26 18:59:01,,wrong_credentials,False,False
1065,1017,1741,87,billing_issue,resolved,2021-06-20 21:44:57,2022-05-01 01:19:58,account_banned,billing_issue,False,False
